id,orders
Prague_2_2024-03-18,5690.176941157926
Prague_2_2024-03-19,5601.279832244359
Prague_2_2024-03-20,5555.248052994272
Prague_2_2024-03-21,5819.742376793739
Prague_2_2024-03-22,7060.277710224912
Prague_2_2024-03-23,6199.792216978096
Prague_2_2024-03-24,6088.998810312111
Prague_2_2024-03-25,5656.061694012703
Prague_2_2024-03-26,5516.955703777406
Prague_2_2024-03-27,5394.3337909947095
Prague_2_2024-03-28,5710.396179932419
Prague_2_2024-03-29,6619.49904925808
Prague_2_2024-03-30,5669.266365233483
Prague_2_2024-03-31,5433.882832031642
Prague_2_2024-04-01,4824.019690488198
Prague_2_2024-04-02,5599.953905624311
Prague_2_2024-04-03,5721.259085291684
Prague_2_2024-04-04,6105.027262742455
Prague_2_2024-04-05,7252.874534071597
Prague_2_2024-04-06,6248.595907246073
Prague_2_2024-04-07,5950.6661660537375
Prague_2_2024-04-08,5626.639113958945
Prague_2_2024-04-09,5628.78649623499
Prague_2_2024-04-10,5710.047489522615
Prague_2_2024-04-11,5987.257920970859
Prague_2_2024-04-12,7185.885039249663
Prague_2_2024-04-13,6363.450804015789
Prague_2_2024-04-14,6313.985000514507
Prague_2_2024-04-15,5783.232502985974
Prague_2_2024-04-16,5694.822347104707
Prague_2_2024-04-17,5757.988048336801
Prague_2_2024-04-18,5928.18378827308
Prague_2_2024-04-19,7103.843841703929
Prague_2_2024-04-20,6241.680763789399
Prague_2_2024-04-21,6125.885751710093
Prague_2_2024-04-22,5745.555677960173
Prague_2_2024-04-23,5552.198861406625
Prague_2_2024-04-24,5564.183220122076
Prague_2_2024-04-25,5783.183394841664
Prague_2_2024-04-26,7055.652578321922
Prague_2_2024-04-27,6189.982442136608
Prague_2_2024-04-28,5992.732169277467
Prague_2_2024-04-29,5617.514764453213
Prague_2_2024-04-30,5455.579962401734
Prague_2_2024-05-01,5207.128547301373
Prague_2_2024-05-02,5683.333680390763
Prague_2_2024-05-03,6956.847371183434
Prague_2_2024-05-04,6098.060098188234
Prague_2_2024-05-05,5904.468326244505
Prague_2_2024-05-06,5606.34714635647
Prague_2_2024-05-07,5538.741095260672
Prague_2_2024-05-08,6004.574860188713
Prague_2_2024-05-09,5850.659340780221
Prague_2_2024-05-10,7083.860912674868
Prague_2_2024-05-11,6209.607661576592
Prague_2_2024-05-12,6115.840330898506
Prague_2_2024-05-13,5820.206062726256
Prague_2_2024-05-14,5796.005276388149
Prague_2_2024-05-15,5797.003912549709
Prague_3_2024-03-16,5770.275833493992
Prague_3_2024-03-17,5515.732347345941
Prague_3_2024-03-18,5095.956560072007
Prague_3_2024-03-19,5003.163862843923
Prague_3_2024-03-20,4967.900716366427
Prague_3_2024-03-21,5156.487606434359
Prague_3_2024-03-22,6338.865632866433
Prague_3_2024-03-23,5658.590271227511
Prague_3_2024-03-24,5443.532382778775
Prague_3_2024-03-25,5113.814437183123
Prague_3_2024-03-26,4951.62195173158
Prague_3_2024-03-27,4849.543436827996
Prague_3_2024-03-28,5107.172638878041
Prague_3_2024-03-29,5911.274437703468
Prague_3_2024-03-30,5166.522116292744
Prague_3_2024-03-31,4810.546855184391
Prague_3_2024-04-01,4235.119553055291
Prague_3_2024-04-02,5094.4296101398295
Prague_3_2024-04-03,5136.1587214017
Prague_3_2024-04-04,5464.1201809795875
Prague_3_2024-04-05,6562.011944201036
Prague_3_2024-04-06,5701.163054160163
Prague_3_2024-04-07,5294.267248922984
Prague_3_2024-04-08,5069.643061073363
Prague_3_2024-04-09,5025.101064314892
Prague_3_2024-04-10,5089.204966987909
Prague_3_2024-04-11,5352.5274561867045
Prague_3_2024-04-12,6458.805856488572
Prague_3_2024-04-13,5773.711634107656
Prague_3_2024-04-14,5654.801982532084
Prague_3_2024-04-15,5207.869660795884
Prague_3_2024-04-16,5092.6453339025775
Prague_3_2024-04-17,5161.616142714869
Prague_3_2024-04-18,5257.177868601813
Prague_3_2024-04-19,6377.444122696116
Prague_3_2024-04-20,5694.257590926891
Prague_3_2024-04-21,5474.017785820714
Prague_3_2024-04-22,5206.464974030458
Prague_3_2024-04-23,4985.46056725154
Prague_3_2024-04-24,5004.181590865142
Prague_3_2024-04-25,5141.176026801656
Prague_3_2024-04-26,6351.995863615797
Prague_3_2024-04-27,5673.834613889931
Prague_3_2024-04-28,5356.515167936118
Prague_3_2024-04-29,5080.860892588734
Prague_3_2024-04-30,4948.042688465818
Prague_3_2024-05-01,4576.952461228614
Prague_3_2024-05-02,5011.186670809865
Prague_3_2024-05-03,6266.8851080284
Prague_3_2024-05-04,5516.3282172112895
Prague_3_2024-05-05,5259.216664060792
Prague_3_2024-05-06,5015.270026964916
Prague_3_2024-05-07,4929.781380670728
Prague_3_2024-05-08,5424.94605597891
Prague_3_2024-05-09,5184.209752058157
Prague_3_2024-05-10,6343.662549617656
Prague_3_2024-05-11,5624.355386163807
Prague_3_2024-05-12,5442.1596883582415
Prague_3_2024-05-13,5226.612752066515
Prague_3_2024-05-14,5129.604380399618
Prague_3_2024-05-15,5166.568931070921
Munich_1_2024-03-16,6674.1654635622735
Munich_1_2024-03-18,6134.037456408455
Munich_1_2024-03-19,4856.767730639227
Munich_1_2024-03-20,4445.516387070814
Munich_1_2024-03-21,4718.771108878031
Munich_1_2024-03-22,6488.205039768796
Munich_1_2024-03-23,6443.750250620815
Munich_1_2024-03-25,6019.171992962665
Munich_1_2024-03-26,4898.236024374453
Munich_1_2024-03-27,4532.521291116382
Munich_1_2024-03-28,4808.487999629894
Munich_1_2024-03-30,7060.116013318146
Munich_1_2024-04-02,4583.32508396872
Munich_1_2024-04-03,4407.850656136669
Munich_1_2024-04-04,4695.153897097445
Munich_1_2024-04-05,6116.552944965295
Munich_1_2024-04-06,6300.36796521031
Munich_1_2024-04-08,6143.968249400105
Munich_1_2024-04-09,4937.785701936462
Munich_1_2024-04-10,4743.175881060384
Munich_1_2024-04-11,4839.972391410879
Munich_1_2024-04-12,6435.350846612401
Munich_1_2024-04-13,6629.127505237884
Munich_1_2024-04-15,6143.506927620205
Munich_1_2024-04-16,4896.761205671524
Munich_1_2024-04-17,4769.110214115534
Munich_1_2024-04-18,4730.160280280252
Munich_1_2024-04-19,6504.719140561873
Munich_1_2024-04-20,6635.9057980053485
Munich_1_2024-04-22,6217.819535446614
Munich_1_2024-04-23,4836.007857772065
Munich_1_2024-04-24,4434.731013417781
Munich_1_2024-04-25,4666.7962984844
Munich_1_2024-04-26,6509.726718308723
Munich_1_2024-04-27,6644.5405926439835
Munich_1_2024-04-29,6188.786284215574
Munich_1_2024-04-30,4795.332352591388
Munich_1_2024-05-02,4813.879602692834
Munich_1_2024-05-03,6482.66631747384
Munich_1_2024-05-04,6658.688289148048
Munich_1_2024-05-06,5904.942141968686
Munich_1_2024-05-07,4805.272351045214
Munich_1_2024-05-08,4654.00395368357
Munich_1_2024-05-10,6454.8571161905875
Munich_1_2024-05-11,6626.594972401221
Munich_1_2024-05-13,5923.752077623232
Munich_1_2024-05-14,4768.605945749209
Munich_1_2024-05-15,4738.737651466015
Frankfurt_1_2024-03-16,2088.1734716124424
Frankfurt_1_2024-03-18,1802.8690172780475
Frankfurt_1_2024-03-19,1557.2632216712518
Frankfurt_1_2024-03-20,1521.2844209266304
Frankfurt_1_2024-03-21,1587.6283756327057
Frankfurt_1_2024-03-22,2014.7302407750253
Frankfurt_1_2024-03-23,2635.0407011706056
Frankfurt_1_2024-03-25,2448.087744546761
Frankfurt_1_2024-03-26,2215.498711653381
Frankfurt_1_2024-03-27,1982.70266029509
Frankfurt_1_2024-03-28,2309.294141595993
Frankfurt_1_2024-03-30,3169.1954227161445
Frankfurt_1_2024-04-02,2134.8691598966707
Frankfurt_1_2024-04-03,2091.021589526072
Frankfurt_1_2024-04-04,2411.4640295631266
Frankfurt_1_2024-04-05,2681.0062682545645
Frankfurt_1_2024-04-06,2642.4041474244414
Frankfurt_1_2024-04-08,2242.943227687303
Frankfurt_1_2024-04-09,2117.567954524004
Frankfurt_1_2024-04-10,2014.1026361762574
Frankfurt_1_2024-04-11,2245.172607140755
Frankfurt_1_2024-04-12,2511.5346153204646
Frankfurt_1_2024-04-13,2668.523539920515
Frankfurt_1_2024-04-15,1834.2109069742896
Frankfurt_1_2024-04-16,1596.9407446916448
Frankfurt_1_2024-04-17,1675.5026382957863
Frankfurt_1_2024-04-18,1589.1648913352165
Frankfurt_1_2024-04-19,1997.5411680649477
Frankfurt_1_2024-04-20,2092.753321432478
Frankfurt_1_2024-04-22,1881.1326618178532
Frankfurt_1_2024-04-23,1564.0393711957977
Frankfurt_1_2024-04-24,1572.3693553054914
Frankfurt_1_2024-04-25,1535.1519408236986
Frankfurt_1_2024-04-26,2049.666352775321
Frankfurt_1_2024-04-27,2094.0250638225657
Frankfurt_1_2024-04-29,1835.1238399174922
Frankfurt_1_2024-04-30,1853.439293554769
Frankfurt_1_2024-05-02,1599.5223698371497
Frankfurt_1_2024-05-03,2131.8458308135723
Frankfurt_1_2024-05-04,2088.437932884593
Frankfurt_1_2024-05-06,1758.7165742907532
Frankfurt_1_2024-05-07,1578.7072667639418
Frankfurt_1_2024-05-08,1667.9187574180082
Frankfurt_1_2024-05-10,2159.9664573769496
Frankfurt_1_2024-05-11,2131.531616575519
Frankfurt_1_2024-05-13,1920.3573906149563
Frankfurt_1_2024-05-14,1763.6482052556707
Frankfurt_1_2024-05-15,1769.0747776408507
Budapest_1_2024-03-16,7156.785734655145
Budapest_1_2024-03-17,6606.587890998058
Budapest_1_2024-03-18,6469.468424700252
Budapest_1_2024-03-19,6579.161627618809
Budapest_1_2024-03-20,6473.740547848829
Budapest_1_2024-03-21,6795.533726447841
Budapest_1_2024-03-22,7555.763345825758
Budapest_1_2024-03-23,7025.597392627222
Budapest_1_2024-03-24,6461.004584545885
Budapest_1_2024-03-25,6430.718125152409
Budapest_1_2024-03-26,6478.654105781563
Budapest_1_2024-03-27,6348.23355631174
Budapest_1_2024-03-28,6936.232279036157
Budapest_1_2024-03-30,7007.834352861732
Budapest_1_2024-04-02,7060.646486230508
Budapest_1_2024-04-03,7148.281516229753
Budapest_1_2024-04-04,7235.931943042322
Budapest_1_2024-04-05,8143.162603340963
Budapest_1_2024-04-06,7792.631794183393
Budapest_1_2024-04-07,7118.645520094084
Budapest_1_2024-04-08,6452.622383978088
Budapest_1_2024-04-09,6574.821639222113
Budapest_1_2024-04-10,6612.475010080444
Budapest_1_2024-04-11,6815.855817746795
Budapest_1_2024-04-12,7720.493052754209
Budapest_1_2024-04-13,7190.792493944798
Budapest_1_2024-04-14,6701.657866622803
Budapest_1_2024-04-15,6513.067269425688
Budapest_1_2024-04-16,6573.01669695465
Budapest_1_2024-04-17,6622.56825802601
Budapest_1_2024-04-18,6836.141106086067
Budapest_1_2024-04-19,7536.0292089034865
Budapest_1_2024-04-20,7013.242170059677
Budapest_1_2024-04-21,6464.605017404063
Budapest_1_2024-04-22,6419.19247076201
Budapest_1_2024-04-23,6438.061321660555
Budapest_1_2024-04-24,6380.817870470221
Budapest_1_2024-04-25,6672.865185330337
Budapest_1_2024-04-26,7540.653148879099
Budapest_1_2024-04-27,7176.624906227796
Budapest_1_2024-04-28,6367.636149213205
Budapest_1_2024-04-29,6409.173670468395
Budapest_1_2024-04-30,6533.850556900124
Budapest_1_2024-05-02,6552.070909665196
Budapest_1_2024-05-03,7413.546579115763
Budapest_1_2024-05-04,6871.32725913724
Budapest_1_2024-05-05,6342.354007470669
Budapest_1_2024-05-06,6429.210211241064
Budapest_1_2024-05-07,6485.43042623275
Budapest_1_2024-05-08,6517.808241694765
Budapest_1_2024-05-09,6661.143986900199
Budapest_1_2024-05-10,7516.236208724069
Budapest_1_2024-05-11,7007.74616598338
Budapest_1_2024-05-12,6511.166463177247
Budapest_1_2024-05-13,6533.5369141567135
Budapest_1_2024-05-14,6678.378576174587
Budapest_1_2024-05-15,6648.639617033795
